distribution,nu,alloc_index,n1,n2,rho,rep,L0,L_dense,L_RBPB,m_dense,m_rbpb,eps_hat,tau,zero,sentinel,sentinel_falling,mcse_at_pick,cond_source,cond_target,runtime_s,B,boot_seed,n_warnings,failure
t3,3.0,0,48,192,0.25,6,1.871774068032852,0.904524284041635,1.2090622213192077,32.0,18.0,0.259524919513326,0.014418051084073666,False,False,False,0.004621244320234152,9.661078714142935,6.504388023666394,0.006320375017821789,250,"(20260922, 1, 1, 0, 6)",0,
t3,3.0,0,48,192,0.25,7,1.114370036455559,0.5843537991332388,0.7321871379193962,32.0,18.0,0.28202963571285333,0.01566831309515852,False,False,False,0.004865417433886819,5.334098009396646,6.422806850093796,0.006213625019881874,250,"(20260922, 1, 1, 0, 7)",0,
t3,3.0,0,48,192,0.25,8,1.0560517359879122,0.6144841813349334,0.7299278091479503,32.0,18.0,0.28259749998965045,0.015699861110536135,False,False,False,0.00572735834397174,9.30469300767492,8.314944654941232,0.006211291998624802,250,"(20260922, 1, 1, 0, 8)",0,
t3,3.0,0,48,192,0.25,9,0.65995191977231,0.7958891443779672,0.7050411801692974,32.0,18.0,0.30972014704965367,0.01720667483609187,False,False,False,0.0037803373991420323,7.759762420759327,4.887553511522201,0.006153541035018861,250,"(20260922, 1, 1, 0, 9)",0,
t3,3.0,0,48,192,0.25,10,2.971482239838105,1.523506706230128,2.0909157654562067,32.0,16.0,0.31766778122523986,0.01985423632657749,False,False,False,0.006746614085413111,6.18690651035607,9.36627633462316,0.006182542012538761,250,"(20260922, 1, 1, 0, 10)",0,
t3,3.0,0,48,192,0.25,11,1.7578471902382704,0.9200916924696205,1.1802824376175205,32.0,18.0,0.3327293177618152,0.018484962097878622,False,False,False,0.006543315909978874,7.119265148374752,7.535049923043192,0.0061363340355455875,250,"(20260922, 1, 1, 0, 11)",0,
t3,3.0,0,48,192,0.25,12,0.5595520804919369,0.48689077892918786,0.46621281655676555,32.0,18.0,0.2561764854545334,0.014232026969696302,False,False,False,0.003976382728938723,7.1019378488344715,5.701594056096403,0.006233750027604401,250,"(20260922, 1, 1, 0, 12)",0,
t3,3.0,0,48,192,0.25,13,0.44184497390849925,0.3358794254442655,0.32736123868778816,32.0,18.0,0.24330589224101928,0.01351699401338996,False,False,False,0.004090322782533003,4.497962559817659,5.946710923758597,0.006214249995537102,250,"(20260922, 1, 1, 0, 13)",0,
t3,3.0,0,48,192,0.25,14,0.2923780453689274,0.31775009588430686,0.26453192377976764,32.0,18.0,0.259206339076599,0.014400352170922169,False,False,False,0.0035022047739798096,6.107747649328268,4.986829176691715,0.006199625029694289,250,"(20260922, 1, 1, 0, 14)",0,
t3,3.0,0,48,192,0.25,15,1.295948333889878,0.7786281249810115,0.9274930413693131,32.0,18.0,0.3098004201520858,0.017211134452893656,False,False,False,0.005285834197678119,4.42689850929109,5.57514239063016,0.0063222909811884165,250,"(20260922, 1, 1, 0, 15)",0,
t3,3.0,0,48,192,0.25,16,0.6897369213622646,0.35829051051443145,0.43253398654052605,32.0,18.0,0.2669024550586242,0.014827914169923568,False,False,False,0.005309049372832216,9.216769950105403,7.418053818258335,0.006177833012770861,250,"(20260922, 1, 1, 0, 16)",0,
t3,3.0,0,48,192,0.25,17,1.7776541618649992,0.9750798282235618,1.2239359953490372,32.0,18.0,0.30180466672846895,0.016766925929359387,False,False,False,0.00527094628045915,11.034938834270543,4.864680298291146,0.006143042002804577,250,"(20260922, 1, 1, 0, 17)",0,
t3,3.0,0,48,192,0.25,18,0.8223313860080664,0.5690389667343162,0.6121596957966274,32.0,18.0,0.25638425327957476,0.014243569626643042,False,False,False,0.004109785539313871,28.523745623035996,4.458993994798815,0.006122291961219162,250,"(20260922, 1, 1, 0, 18)",0,
t3,3.0,0,48,192,0.25,19,0.4737076112171982,0.44585146141493726,0.4123561471645209,32.0,18.0,0.2827952247392974,0.015710845818849857,False,False,False,0.004114501887704823,6.587177532112642,6.586514327624143,0.00615154200932011,250,"(20260922, 1, 1, 0, 19)",0,
t3,3.0,0,48,192,0.25,20,0.6101496746007119,0.6124727232517657,0.563254702972078,32.0,18.0,0.38316591263150096,0.021286995146194497,False,False,False,0.005184655899497575,10.893724313323009,6.2116156075377775,0.00614216597750783,250,"(20260922, 1, 1, 0, 20)",0,
t3,3.0,0,48,192,0.25,21,1.34234931325642,0.6435164222008302,0.8510087626301942,32.0,18.0,0.3111253708469136,0.017284742824828534,False,False,False,0.006917134131937222,7.555232392075142,12.40320632010115,0.006199707975611091,250,"(20260922, 1, 1, 0, 21)",0,
t3,3.0,0,48,192,0.25,22,0.9101398169909161,0.6105967513628153,0.6760859218747498,32.0,18.0,0.26475040849740417,0.014708356027633566,False,False,False,0.004371296624985637,10.399202989534325,3.5695305180847607,0.006317083956673741,250,"(20260922, 1, 1, 0, 22)",0,
t3,3.0,0,48,192,0.25,23,0.44007701252074627,0.23919240926094704,0.2651909793907159,32.0,18.0,0.2741555928616632,0.0152308662700924,False,False,False,0.004868382349132703,6.230030846506701,4.092595017794206,0.006314833008218557,250,"(20260922, 1, 1, 0, 23)",0,
t3,3.0,0,48,192,0.25,24,0.4589768644648022,0.44175863469046034,0.40232577808850817,32.0,18.0,0.2903861325355866,0.0161325629186437,False,False,False,0.004655446355269263,9.875542316439738,6.97687952772085,0.006202291988302022,250,"(20260922, 1, 1, 0, 24)",0,
t3,3.0,0,48,192,0.25,25,6.172574590040946,3.267589210851516,4.464379089967194,32.0,16.0,0.2912363116072848,0.0182022694754553,False,False,False,0.008677658040163851,6.309964856865947,12.541818546169612,0.006167958956211805,250,"(20260922, 1, 1, 0, 25)",0,
t3,3.0,0,48,192,0.25,26,1.0756829376713952,0.5544716611116335,0.6966017855487497,32.0,18.0,0.29295316897968277,0.01627517605442682,False,False,False,0.0051072972968438666,5.681898036309814,6.547575158569627,0.00614087498979643,250,"(20260922, 1, 1, 0, 26)",0,
t3,3.0,0,48,192,0.25,27,1.1196912543914987,0.5736636103961122,0.729384488739803,32.0,18.0,0.24886473734094805,0.01382581874116378,False,False,False,0.004108343133966258,13.778045588548492,7.575466554514687,0.006039291969500482,250,"(20260922, 1, 1, 0, 27)",0,
t3,3.0,0,48,192,0.25,28,6.069598360520441,3.3122556524554065,4.2837502857521805,32.0,18.0,0.26981341253346885,0.014989634029637157,False,False,False,0.007607061372508435,6.214518255513791,11.076413293976037,0.0061442499863915145,250,"(20260922, 1, 1, 0, 28)",0,
t3,3.0,0,48,192,0.25,29,0.5186819350293721,0.699571769164586,0.593472935834159,32.0,18.0,0.3042022809745146,0.016900126720806367,False,False,False,0.003842518771911061,10.859259880884357,6.038917826879552,0.006084791966713965,250,"(20260922, 1, 1, 0, 29)",0,
t3,3.0,0,48,192,0.25,30,0.7278636578537205,0.6027933340692005,0.6044829229887921,32.0,18.0,0.25239626533584564,0.014022014740880313,False,False,False,0.0035985676645711212,9.622837605284436,4.9748961077125555,0.006132458976935595,250,"(20260922, 1, 1, 0, 30)",0,
t3,3.0,0,48,192,0.25,31,0.46518629820306023,0.48426251967718326,0.4346129235105583,32.0,18.0,0.34451323753505786,0.019139624307503215,False,False,False,0.005224437530610535,5.301484196407965,5.1426842250339195,0.006184209021739662,250,"(20260922, 1, 1, 0, 31)",0,
t3,3.0,0,48,192,0.25,32,0.8092948738229551,0.6507053525924558,0.6631689951824637,32.0,18.0,0.31967302324930696,0.017759612402739277,False,False,False,0.005118992792100754,8.164908710793673,5.906009741826611,0.0060298750177025795,250,"(20260922, 1, 1, 0, 32)",0,
t3,3.0,0,48,192,0.25,33,0.35651056417473104,0.28095844496856753,0.2631019482825807,32.0,18.0,0.35555191803531094,0.019752884335295054,False,False,False,0.0057643157529488325,7.187329742866672,5.363744009202673,0.006153375026769936,250,"(20260922, 1, 1, 0, 33)",0,
t3,3.0,0,48,192,0.25,34,2.965540463087529,1.523168698961465,2.0160628016226187,32.0,18.0,0.2901159601860432,0.016117553343669065,False,False,False,0.006385053919479742,5.826785743142476,7.061581493684759,0.00623825000366196,250,"(20260922, 1, 1, 0, 34)",0,
t3,3.0,0,48,192,0.25,35,0.630711359059712,0.775815073239476,0.6813632121287194,32.0,18.0,0.28133012683678293,0.015629451490932384,False,False,False,0.0035171281704898245,5.757852619474178,5.636392339752465,0.0059726659674197435,250,"(20260922, 1, 1, 0, 35)",0,
t3,3.0,0,48,192,0.25,36,0.8598453529485113,0.5568747328508852,0.6222230956995345,32.0,18.0,0.2742844298541247,0.015238023880784705,False,False,False,0.004752220863690309,6.160948800723226,4.505491200431956,0.006341041007544845,250,"(20260922, 1, 1, 0, 36)",0,
t3,3.0,0,48,192,0.25,37,4.206278711192763,2.3332699030746404,2.9895667744833747,32.0,18.0,0.4347629863745298,0.024153499243029435,False,False,False,0.011030392100500129,5.038304139005955,8.664949271327869,0.006134583032689989,250,"(20260922, 1, 1, 0, 37)",0,
t3,3.0,0,48,192,0.25,38,1.1174054576817751,0.4559438608503742,0.648671465818336,32.0,18.0,0.2340885445219197,0.01300491914010665,False,False,False,0.004395903623951307,11.24494247382961,4.156828766419208,0.006136709009297192,250,"(20260922, 1, 1, 0, 38)",0,
t3,3.0,0,48,192,0.25,39,0.8647950460052857,0.9357447881688404,0.8691066951473193,32.0,18.0,0.28705296346422066,0.01594738685912337,False,False,False,0.004188603742695186,46.6559979660677,5.911070692844749,0.006074707955121994,250,"(20260922, 1, 1, 0, 39)",0,
t3,3.0,0,48,192,0.25,40,1.0264957291477905,0.6897695160240529,0.7626353429650727,32.0,18.0,0.20022336451636846,0.011123520250909359,False,False,False,0.0033387817797963246,16.976472732578166,3.5852155923928053,0.006156290997751057,250,"(20260922, 1, 1, 0, 40)",0,
t3,3.0,0,48,192,0.25,41,1.3359647114195676,0.5510671195186487,0.7888627923103907,32.0,18.0,0.2606643874903989,0.014481354860577715,False,False,False,0.0056415059926642344,7.069942728467039,3.820885625121635,0.006163666024804115,250,"(20260922, 1, 1, 0, 41)",0,
t3,3.0,0,48,192,0.25,42,2.282720793220129,1.3862721018217747,1.7385419117219965,32.0,16.0,0.25404901265259666,0.01587806329078729,False,False,False,0.0049758246975830185,3.2433136585121165,6.933728788382119,0.006166375009343028,250,"(20260922, 1, 1, 0, 42)",0,
t3,3.0,0,48,192,0.25,43,0.7473647293751599,0.32576921183737045,0.4306153193532728,32.0,18.0,0.26172775548436983,0.014540430860242768,False,False,False,0.004660455536728156,9.167780701308956,4.3547093471742935,0.006104708008933812,250,"(20260922, 1, 1, 0, 43)",0,
t3,3.0,0,48,192,0.25,44,1.3729698210051753,0.8102659418277977,0.9560064419657652,32.0,18.0,0.2800749324923609,0.015559718471797825,False,False,False,0.005153123066055659,12.02438140730216,8.483141807462223,0.006130583002232015,250,"(20260922, 1, 1, 0, 44)",0,
t3,3.0,0,48,192,0.25,45,1.5073917983118101,0.6967441201769983,0.9481964711749435,32.0,18.0,0.26784006091622453,0.014880003384234697,False,False,False,0.006136760727235981,5.136005685243384,8.213771304507295,0.006147209031041712,250,"(20260922, 1, 1, 0, 45)",0,
t3,3.0,0,48,192,0.25,46,0.6766887112258402,0.9044649817469039,0.7805460242781173,32.0,18.0,0.3664544595527042,0.020358581086261346,False,False,False,0.0037702787933672367,6.700225450279701,4.245068313875719,0.006142124999314547,250,"(20260922, 1, 1, 0, 46)",0,
t3,3.0,0,48,192,0.25,47,1.5109665168598174,0.6719883568453306,0.930307556598483,32.0,18.0,0.22032444893384417,0.012240247162991344,False,False,False,0.004584124816742845,18.96524568502669,3.9112121643715367,0.006132750015240163,250,"(20260922, 1, 1, 0, 47)",0,
t3,3.0,0,48,192,0.25,48,0.939005224754009,0.8228985594585845,0.8241209881413409,32.0,18.0,0.2506514260321538,0.013925079224008544,False,False,False,0.0036774237635147362,33.51713218751528,3.969062714238041,0.006091165996622294,250,"(20260922, 1, 1, 0, 48)",0,
t3,3.0,0,48,192,0.25,49,7.408940541503276,5.069983553676387,5.886654271493249,32.0,18.0,0.40714704728238993,0.022619280404577218,False,False,False,0.011844091432059056,15.808656422813344,26.238682831678812,0.00613041699398309,250,"(20260922, 1, 1, 0, 49)",0,
t3,3.0,0,48,192,0.25,50,1.7627907370496245,1.125736264554793,1.3081781954832215,32.0,18.0,0.2868527554937898,0.015936264194099433,False,False,False,0.004971874635566915,32.062912145713824,5.941062196341307,0.006144166982267052,250,"(20260922, 1, 1, 0, 50)",0,
t3,3.0,0,48,192,0.25,51,2.725668166110251,1.4877986095138218,1.9051578483705414,32.0,18.0,0.2623678533854514,0.014575991854747299,False,False,False,0.006686916923155147,6.22663931857109,7.649598309526514,0.006184124969877303,250,"(20260922, 1, 1, 0, 51)",0,
t3,3.0,0,48,192,0.25,52,58.516670763269694,49.47698962924872,53.5287910670216,32.0,16.0,0.6646923499109836,0.041543271869436474,False,False,False,0.0407913920886466,5.948902111450909,191.19345001861038,0.006170707987621427,250,"(20260922, 1, 1, 0, 52)",0,
t3,3.0,0,48,192,0.25,53,1.1627577076619267,0.6873552135088492,0.8075480206508308,32.0,18.0,0.2767779304649498,0.015376551692497213,False,False,False,0.004833508020995115,16.728382154560276,3.4172612045945274,0.006166625011246651,250,"(20260922, 1, 1, 0, 53)",0,
t3,3.0,0,48,192,0.25,54,1.8557898606779906,1.2465661019893093,1.4332232470433834,32.0,18.0,0.3186122037628583,0.017700677986825463,False,False,False,0.006690294523595556,9.347250004841534,4.921698969692492,0.006117624987382442,250,"(20260922, 1, 1, 0, 54)",0,
t3,3.0,0,48,192,0.25,55,0.8519076876592513,0.376843749016707,0.5081545163890119,32.0,18.0,0.18357496952732755,0.010198609418184864,False,False,False,0.0033804002365082427,4.969080814497714,5.38640330425123,0.006177750008646399,250,"(20260922, 1, 1, 0, 55)",0,
t3,3.0,0,48,192,0.25,56,0.29961664895479617,0.25628791624145714,0.2268389497692061,32.0,18.0,0.26457328617214265,0.014698515898452369,False,False,False,0.004224499349092848,4.176706858544103,4.371793497242342,0.006171374989207834,250,"(20260922, 1, 1, 0, 56)",0,
t3,3.0,0,48,192,0.25,57,0.5929945524932297,0.3620225513920824,0.40239872815143574,32.0,18.0,0.3081156746421143,0.017117537480117462,False,False,False,0.005812317023952641,7.003119836996427,5.554349926919233,0.0061489579966291785,250,"(20260922, 1, 1, 0, 57)",0,
t3,3.0,0,48,192,0.25,58,1.182513964948836,0.6392196692726074,0.7993958968609425,32.0,18.0,0.2934785353782382,0.01630436307656879,False,False,False,0.005575613456431947,5.355630377815027,4.8937973254480065,0.006052207958418876,250,"(20260922, 1, 1, 0, 58)",0,
t3,3.0,0,48,192,0.25,59,0.604695501372385,0.6924402843752424,0.6193832364972383,32.0,18.0,0.34385912558174375,0.01910328475454132,False,False,False,0.004413076677001184,7.692215410859861,6.177070055910425,0.006031791970599443,250,"(20260922, 1, 1, 0, 59)",0,
t3,3.0,0,48,192,0.25,60,0.4247495455981713,0.30973248215171445,0.30659534746976014,32.0,18.0,0.2715156431379038,0.01508420239655021,False,False,False,0.003918847492959155,5.673365757482455,5.547739218638748,0.006116832955740392,250,"(20260922, 1, 1, 0, 60)",0,
t3,3.0,0,48,192,0.25,61,0.94642970625046,0.49320344958069695,0.6169557305670337,32.0,18.0,0.23860744788605284,0.013255969327002936,False,False,False,0.0043775552327282715,4.552765978933062,6.894903032230528,0.006152708025183529,250,"(20260922, 1, 1, 0, 61)",0,
t3,3.0,0,48,192,0.25,62,1.273288630639902,0.8113628017003092,0.9345471043816891,32.0,18.0,0.3426663228229583,0.019037017934608793,False,False,False,0.005881121223154067,31.13119611606968,6.6445446225875076,0.006052499986253679,250,"(20260922, 1, 1, 0, 62)",0,
t3,3.0,0,48,192,0.25,63,0.9332496614122063,0.5257085122585136,0.6253632477405057,32.0,18.0,0.25399124580194143,0.014110624766774523,False,False,False,0.004975860706767223,13.280042655115823,5.22388281097613,0.0061268749996088445,250,"(20260922, 1, 1, 0, 63)",0,
t3,3.0,0,48,192,0.25,64,0.9236578119901903,0.41251185713791616,0.5498861558125187,32.0,18.0,0.2564826938906432,0.014249038549480179,False,False,False,0.0050037851364677635,8.084356094106205,5.072577540426137,0.006129959016107023,250,"(20260922, 1, 1, 0, 64)",0,
t3,3.0,0,48,192,0.25,65,2.8518856086471263,1.8642048092818646,2.1891272465489404,32.0,18.0,0.26905144329443154,0.014947302405246195,False,False,False,0.004874236176365871,22.51004947382861,11.123766380307266,0.006052874960005283,250,"(20260922, 1, 1, 0, 65)",0,
t3,3.0,0,48,192,0.25,66,0.6727557115336673,0.6644848650797841,0.6228459568571686,32.0,18.0,0.27348784123369524,0.015193768957427512,False,False,False,0.004432370876178174,10.702569159759058,5.727400344445851,0.0061616250313818455,250,"(20260922, 1, 1, 0, 66)",0,
t3,3.0,0,48,192,0.25,67,0.9243593881192328,0.5120173517674762,0.6159173683069992,32.0,18.0,0.25020056031881904,0.01390003112882328,False,False,False,0.004549329869342183,11.51203382518527,4.086062329963548,0.006114624964538962,250,"(20260922, 1, 1, 0, 67)",0,
t3,3.0,0,48,192,0.25,68,0.33055714792775753,0.22211218537576238,0.2111469663825959,32.0,18.0,0.2860054663338811,0.015889192574104503,False,False,False,0.004684262958380046,7.444277534656138,5.076215108185463,0.006131499947514385,250,"(20260922, 1, 1, 0, 68)",0,
t3,3.0,0,48,192,0.25,69,0.7846573481265158,0.6567044852892886,0.6601472036226297,32.0,18.0,0.28182167967963906,0.01565675998220217,False,False,False,0.003843210739139947,11.654893625392473,6.539112105268318,0.006080166029278189,250,"(20260922, 1, 1, 0, 69)",0,
t3,3.0,0,48,192,0.25,70,0.464542357630523,0.5222783034341918,0.45547605456914164,32.0,18.0,0.385726185602393,0.021429232533466278,False,False,False,0.005773539168837983,6.557863093720105,4.1589581336250205,0.006185207981616259,250,"(20260922, 1, 1, 0, 70)",0,
t3,3.0,0,48,192,0.25,71,0.9261637528053992,0.6507586376267912,0.7057318633066367,32.0,18.0,0.3092174475475381,0.01717874708597434,False,False,False,0.005216325854671915,4.798883991068223,5.198070398309516,0.006246040982659906,250,"(20260922, 1, 1, 0, 71)",0,
t3,3.0,0,48,192,0.25,72,0.7608587176145053,0.8493793926424169,0.7762938837392219,32.0,18.0,0.33639508914147076,0.018688616063415042,False,False,False,0.005047173181508237,8.89570063217045,5.389829583678159,0.006200167001225054,250,"(20260922, 1, 1, 0, 72)",0,
t3,3.0,0,48,192,0.25,73,2.677047868857617,2.1870590213444343,2.334999294860449,32.0,18.0,0.26784879836942194,0.014880488798301218,False,False,False,0.005198788498074186,7.385855240526867,17.527374812153912,0.006228625017683953,250,"(20260922, 1, 1, 0, 73)",0,
t3,3.0,0,48,192,0.25,74,1.0017255789599167,0.6130334213908663,0.7043045832692749,32.0,18.0,0.28849818447296877,0.01602767691516493,False,False,False,0.0052390233106543544,9.621089141937576,4.493951915053865,0.00621041702106595,250,"(20260922, 1, 1, 0, 74)",0,
t3,3.0,0,48,192,0.25,75,0.27889155614536376,0.4080019766270658,0.3166560283171572,32.0,18.0,0.24323349222437646,0.013512971790243137,False,False,False,0.0037489682502758045,9.928896063815015,6.080295263855126,0.006149791995994747,250,"(20260922, 1, 1, 0, 75)",0,
t3,3.0,0,48,192,0.25,76,0.73394787279081,0.6380677168954858,0.6279103565930582,32.0,18.0,0.3336827940830046,0.018537933004611366,False,False,False,0.005537631250156884,6.024921715596601,6.1403590662835486,0.006196625006850809,250,"(20260922, 1, 1, 0, 76)",0,
t3,3.0,0,48,192,0.25,77,0.6067478121573855,0.37349605284752196,0.40824086042732577,32.0,18.0,0.2662224120275195,0.014790134001528862,False,False,False,0.0039051364616587148,6.495236144001153,4.335287735905883,0.006191875028889626,250,"(20260922, 1, 1, 0, 77)",0,
t3,3.0,0,48,192,0.25,78,0.8461655143764257,0.6313691605917533,0.6670214755452112,32.0,18.0,0.2606739467161497,0.014481885928674982,False,False,False,0.004281843522127938,8.834453596051254,6.936096093627174,0.0061517919530160725,250,"(20260922, 1, 1, 0, 78)",0,
t3,3.0,0,48,192,0.25,79,0.750307805250063,0.4169160828894266,0.4915539206241032,32.0,18.0,0.2530297822825932,0.014057210126810733,False,False,False,0.004458857034206583,8.589451676131294,6.547891629491285,0.006317457999102771,250,"(20260922, 1, 1, 0, 79)",0,
t3,3.0,0,48,192,0.25,80,0.6286383797963587,0.3733169007777998,0.41982154763281876,32.0,18.0,0.2535928009045855,0.014088488939143641,False,False,False,0.004363417441691685,6.126334208193701,4.91849365151921,0.006209832965396345,250,"(20260922, 1, 1, 0, 80)",0,
t3,3.0,0,48,192,0.25,81,1.7388168982290282,0.8843014489603636,1.144086125190285,32.0,18.0,0.22735648647917683,0.012630915915509824,False,False,False,0.004548320600079348,13.523333421387472,3.693214904050047,0.006199791969265789,250,"(20260922, 1, 1, 0, 81)",0,
t3,3.0,0,48,192,0.25,82,6.492219452097506,4.440437742688357,5.1593025920874105,32.0,18.0,0.33689674943595604,0.018716486079775337,False,False,False,0.00891376880155618,6.229106394609213,15.377762716414503,0.006179208983667195,250,"(20260922, 1, 1, 0, 82)",0,
t3,3.0,0,48,192,0.25,83,0.4386241359136399,0.4297047585580863,0.38712118765748754,32.0,18.0,0.27430819681112145,0.015239344267284525,False,False,False,0.0037061848891844803,5.77023944027981,5.712550046763262,0.006169042026158422,250,"(20260922, 1, 1, 0, 83)",0,
t3,3.0,0,48,192,0.25,84,0.8869184486186048,0.39073458153130636,0.5256365635680861,32.0,18.0,0.22077772106338792,0.012265428947965996,False,False,False,0.004469162413372735,5.589948543033467,3.850454594018848,0.006185250007547438,250,"(20260922, 1, 1, 0, 84)",0,
t3,3.0,0,48,192,0.25,85,0.5741093038151733,0.45265135998867434,0.4563645956197135,32.0,18.0,0.30644720202805187,0.01702484455711399,False,False,False,0.005051321681766256,5.6365455859041464,5.241028500743391,0.010004499985370785,250,"(20260922, 1, 1, 0, 85)",0,
t3,3.0,0,48,192,0.25,86,1.9225716674173126,1.1177852876179317,1.3703736491959533,32.0,18.0,0.3194707975998379,0.017748377644435438,False,False,False,0.006082466269136871,8.09072896129681,3.456204922566637,0.01575566700194031,250,"(20260922, 1, 1, 0, 86)",0,
t3,3.0,0,48,192,0.25,87,1.1555617482272156,0.6070667119454487,0.766975308955454,32.0,18.0,0.3432311424408253,0.019068396802268073,False,False,False,0.006207820358819216,3.2583134438880403,7.583083042361312,0.013372000015806407,250,"(20260922, 1, 1, 0, 87)",0,
t3,3.0,0,48,192,0.25,88,7.2927079394759975,5.17870563858063,6.068916714821093,32.0,16.0,0.3162460168926069,0.01976537605578793,False,False,False,0.008423713131084077,8.486625481007776,19.954202424723764,0.006503457960207015,250,"(20260922, 1, 1, 0, 88)",0,
t3,3.0,0,48,192,0.25,89,1.0551963893360337,0.49611332281297715,0.6397410020470824,32.0,18.0,0.2652996368975822,0.014738868716532344,False,False,False,0.0050254355885554994,12.617953366273806,4.738506467824863,0.006474624969996512,250,"(20260922, 1, 1, 0, 89)",0,
t3,3.0,0,48,192,0.25,90,0.8122941755184279,0.5026821209845727,0.5704507000642124,32.0,18.0,0.31715210914686015,0.01761956161927001,False,False,False,0.0055756882752241235,9.009284158341623,6.1142977069241615,0.006605541973840445,250,"(20260922, 1, 1, 0, 90)",0,
t3,3.0,0,48,192,0.25,91,1.3665626788896335,0.4847976737125983,0.7586868286581716,32.0,18.0,0.2054344338984857,0.011413024105471428,False,False,False,0.003936473564429066,6.932550755773059,3.454128231243333,0.006321291963104159,250,"(20260922, 1, 1, 0, 91)",0,
t3,3.0,0,48,192,0.25,92,0.6418098300385251,0.5080310766573535,0.5127162942385474,32.0,18.0,0.2414250313889727,0.013412501743831816,False,False,False,0.004175812316386351,19.548362393201565,3.982616486865431,0.0063396659679710865,250,"(20260922, 1, 1, 0, 92)",0,
t3,3.0,0,48,192,0.25,93,0.4977486861717352,0.5994963617355981,0.5207554544708446,32.0,18.0,0.28360968963956257,0.015756093868864587,False,False,False,0.003679293437404833,6.687090260799563,5.066147683273464,0.0062708749901503325,250,"(20260922, 1, 1, 0, 93)",0,
t3,3.0,0,48,192,0.25,94,1.271784048162704,0.5457065012612405,0.7605785792784792,32.0,18.0,0.2220709566004797,0.012337275366693316,False,False,False,0.005074400196041579,5.58016013505314,7.202167093457368,0.006193250010255724,250,"(20260922, 1, 1, 0, 94)",0,
t3,3.0,0,48,192,0.25,95,2.1396700172556735,1.2715308590768155,1.5495404840157228,32.0,18.0,0.2793991721825,0.015522176232361112,False,False,False,0.004934449948539391,16.763009481105755,6.456754361546729,0.006180291995406151,250,"(20260922, 1, 1, 0, 95)",0,
t3,3.0,0,48,192,0.25,96,1.663773179011403,0.7732758798732124,1.0529103741317352,32.0,18.0,0.3059882586685433,0.01699934770380796,False,False,False,0.007125683859665325,7.93376782894219,5.245225323088975,0.006320332991890609,250,"(20260922, 1, 1, 0, 96)",0,
t3,3.0,0,48,192,0.25,97,1.6802970428732538,0.9394263706847311,1.1657463610356775,32.0,18.0,0.3406777782477431,0.018926543235985728,False,False,False,0.007201527101692064,29.899603698311488,7.291259988780384,0.0062730840290896595,250,"(20260922, 1, 1, 0, 97)",0,
t3,3.0,0,48,192,0.25,98,0.5646338393442387,0.5388228161152326,0.5033166443978706,32.0,18.0,0.2563536304327411,0.014241868357374508,False,False,False,0.003936147578748195,15.184630101023236,5.40004621095407,0.006358582992106676,250,"(20260922, 1, 1, 0, 98)",0,
t3,3.0,0,48,192,0.25,99,0.7566821903208035,0.5804184446303271,0.5937709925735157,32.0,18.0,0.2903756192841282,0.016131978849118232,False,False,False,0.004126400395434499,28.963343892658116,4.714902332991628,0.006094040989410132,250,"(20260922, 1, 1, 0, 99)",0,
t3,3.0,0,48,192,0.25,100,9.39388957829227,7.8088282784576055,8.459522657243335,32.0,16.0,0.4590548769732144,0.0286909298108259,False,False,False,0.011371969543030639,5.917064688641983,32.513408093717274,0.006203124998137355,250,"(20260922, 1, 1, 0, 100)",0,
t3,3.0,0,48,192,0.25,101,0.6309441717430533,0.41864200893362663,0.4515633189758147,32.0,18.0,0.2437051762926809,0.013539176460704495,False,False,False,0.003722984804374839,4.416081800695198,7.172286148424782,0.006280582980252802,250,"(20260922, 1, 1, 0, 101)",0,
t3,3.0,0,48,192,0.25,102,1.594829206272274,0.8476554575717608,1.084274544112441,32.0,18.0,0.2867314298626818,0.0159295238812601,False,False,False,0.006103805413313263,4.379624752847702,7.484116670024734,0.006233374995645136,250,"(20260922, 1, 1, 0, 102)",0,
t3,3.0,0,48,192,0.25,103,1.4430241450897288,0.8621834248496494,1.026241898477814,32.0,18.0,0.2496118207272547,0.013867323373736373,False,False,False,0.004807909513312904,7.479553538634754,4.948046027659113,0.0062582079553976655,250,"(20260922, 1, 1, 0, 103)",0,
t3,3.0,0,48,192,0.25,104,1.169948838328227,0.8710298596736149,0.9312031240370906,32.0,18.0,0.2850734572802382,0.015837414293346567,False,False,False,0.004830583875627566,105.27081754528946,5.8504183778900725,0.006035041995346546,250,"(20260922, 1, 1, 0, 104)",0,
t3,3.0,0,48,192,0.25,105,1.4642192912408734,0.8345070599913527,1.0242048941314634,32.0,18.0,0.22785907631632168,0.012658837573128983,False,False,False,0.004187588017466351,10.498105183065348,4.281851723224854,0.006191874970681965,250,"(20260922, 1, 1, 0, 105)",0,
t3,3.0,0,48,192,0.25,106,1.0878051348684734,0.8528611346173369,0.9003859686658032,32.0,18.0,0.2587769146417828,0.014376495257876822,False,False,False,0.0042186111754341045,19.481753689874445,5.541634350222232,0.0062094160239212215,250,"(20260922, 1, 1, 0, 106)",0,
t3,3.0,0,48,192,0.25,107,0.855179555302048,0.4245691684850746,0.5387090732497376,32.0,18.0,0.34069210026037255,0.018927338903354032,False,False,False,0.006707754923357359,4.891806698787272,5.53051310807873,0.00624254101421684,250,"(20260922, 1, 1, 0, 107)",0,
