cell,rep,B,pick,ref_pick,agree,regret,regret_pos,regret_se,zero,top
P5,4,500,16.0,16.0,True,0.0,0.0,0.0,False,False
P5,4,1000,16.0,16.0,True,0.0,0.0,0.0,False,False
P5,4,2000,16.0,16.0,True,0.0,0.0,0.0,False,False
P5,4,4000,16.0,16.0,True,0.0,0.0,0.0,False,False
P5,4,8000,16.0,16.0,True,0.0,0.0,0.0,False,False
P5,5,250,18.0,16.0,False,2.2122572604160087e-05,2.2122572604160087e-05,4.810702131775962e-05,False,False
P5,5,500,18.0,16.0,False,2.2122572604160087e-05,2.2122572604160087e-05,4.810702131775962e-05,False,False
P5,5,1000,16.0,16.0,True,0.0,0.0,0.0,False,False
P5,5,2000,16.0,16.0,True,0.0,0.0,0.0,False,False
P5,5,4000,16.0,16.0,True,0.0,0.0,0.0,False,False
P5,5,8000,16.0,16.0,True,0.0,0.0,0.0,False,False
P5,6,250,16.0,18.0,False,0.00016642932776818583,0.00016642932776818583,4.3320115265973895e-05,False,False
P5,6,500,16.0,18.0,False,0.00016642932776818583,0.00016642932776818583,4.3320115265973895e-05,False,False
P5,6,1000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,6,2000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,6,4000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,6,8000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,7,250,16.0,18.0,False,3.344330903626441e-05,3.344330903626441e-05,4.6349763683203284e-05,False,False
P5,7,500,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,7,1000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,7,2000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,7,4000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,7,8000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,8,250,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,8,500,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,8,1000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,8,2000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,8,4000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,8,8000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,9,250,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,9,500,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,9,1000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,9,2000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,9,4000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,9,8000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,10,250,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,10,500,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,10,1000,16.0,18.0,False,-1.1033595553063697e-05,0.0,4.6433163801345474e-05,False,False
P5,10,2000,16.0,18.0,False,-1.1033595553063697e-05,0.0,4.6433163801345474e-05,False,False
P5,10,4000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,10,8000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,11,250,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,11,500,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,11,1000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,11,2000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,11,4000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,11,8000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,12,250,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,12,500,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,12,1000,16.0,18.0,False,0.00016030507631911172,0.00016030507631911172,4.477453203642551e-05,False,False
P5,12,2000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,12,4000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,12,8000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,13,250,16.0,18.0,False,6.0276424126785847e-05,6.0276424126785847e-05,4.747599466252105e-05,False,False
P5,13,500,16.0,18.0,False,6.0276424126785847e-05,6.0276424126785847e-05,4.747599466252105e-05,False,False
P5,13,1000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,13,2000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,13,4000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,13,8000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,14,250,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,14,500,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,14,1000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,14,2000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,14,4000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,14,8000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,15,250,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,15,500,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,15,1000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,15,2000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,15,4000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,15,8000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,16,250,16.0,16.0,True,0.0,0.0,0.0,False,False
P5,16,500,16.0,16.0,True,0.0,0.0,0.0,False,False
P5,16,1000,16.0,16.0,True,0.0,0.0,0.0,False,False
P5,16,2000,16.0,16.0,True,0.0,0.0,0.0,False,False
P5,16,4000,16.0,16.0,True,0.0,0.0,0.0,False,False
P5,16,8000,16.0,16.0,True,0.0,0.0,0.0,False,False
P5,17,250,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,17,500,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,17,1000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,17,2000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,17,4000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,17,8000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,18,250,16.0,16.0,True,0.0,0.0,0.0,False,False
P5,18,500,16.0,16.0,True,0.0,0.0,0.0,False,False
P5,18,1000,16.0,16.0,True,0.0,0.0,0.0,False,False
P5,18,2000,16.0,16.0,True,0.0,0.0,0.0,False,False
P5,18,4000,16.0,16.0,True,0.0,0.0,0.0,False,False
P5,18,8000,16.0,16.0,True,0.0,0.0,0.0,False,False
P5,19,250,16.0,16.0,True,0.0,0.0,0.0,False,False
P5,19,500,18.0,16.0,False,-3.2049449343339925e-05,0.0,4.7420171544898915e-05,False,False
P5,19,1000,16.0,16.0,True,0.0,0.0,0.0,False,False
P5,19,2000,16.0,16.0,True,0.0,0.0,0.0,False,False
P5,19,4000,18.0,16.0,False,-3.2049449343339925e-05,0.0,4.7420171544898915e-05,False,False
P5,19,8000,16.0,16.0,True,0.0,0.0,0.0,False,False
P5,20,250,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,20,500,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,20,1000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,20,2000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,20,4000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,20,8000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,21,250,16.0,18.0,False,0.0001560002760565872,0.0001560002760565872,4.6314887807692384e-05,False,False
P5,21,500,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,21,1000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,21,2000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,21,4000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,21,8000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,22,250,16.0,16.0,True,0.0,0.0,0.0,False,False
P5,22,500,18.0,16.0,False,-1.996410816847053e-06,0.0,4.713168961256891e-05,False,False
P5,22,1000,18.0,16.0,False,-1.996410816847053e-06,0.0,4.713168961256891e-05,False,False
P5,22,2000,16.0,16.0,True,0.0,0.0,0.0,False,False
P5,22,4000,18.0,16.0,False,-1.996410816847053e-06,0.0,4.713168961256891e-05,False,False
P5,22,8000,16.0,16.0,True,0.0,0.0,0.0,False,False
P5,23,250,16.0,18.0,False,5.4469532162379806e-05,5.4469532162379806e-05,4.390174819409048e-05,False,False
P5,23,500,16.0,18.0,False,5.4469532162379806e-05,5.4469532162379806e-05,4.390174819409048e-05,False,False
P5,23,1000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,23,2000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,23,4000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,23,8000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,24,250,16.0,18.0,False,1.352480695553724e-05,1.352480695553724e-05,4.908950280235475e-05,False,False
P5,24,500,16.0,18.0,False,1.352480695553724e-05,1.352480695553724e-05,4.908950280235475e-05,False,False
P5,24,1000,16.0,18.0,False,1.352480695553724e-05,1.352480695553724e-05,4.908950280235475e-05,False,False
P5,24,2000,16.0,18.0,False,1.352480695553724e-05,1.352480695553724e-05,4.908950280235475e-05,False,False
P5,24,4000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,24,8000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,25,250,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,25,500,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,25,1000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,25,2000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,25,4000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,25,8000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,26,250,16.0,18.0,False,2.5485624121208937e-06,2.5485624121208937e-06,4.6271309468573954e-05,False,False
P5,26,500,16.0,18.0,False,2.5485624121208937e-06,2.5485624121208937e-06,4.6271309468573954e-05,False,False
P5,26,1000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,26,2000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,26,4000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,26,8000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,27,250,16.0,18.0,False,0.0001653554478249582,0.0001653554478249582,4.4280126798032993e-05,False,False
P5,27,500,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,27,1000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,27,2000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,27,4000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,27,8000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,28,250,16.0,18.0,False,1.7489080529945374e-05,1.7489080529945374e-05,4.815984158411712e-05,False,False
P5,28,500,16.0,18.0,False,1.7489080529945374e-05,1.7489080529945374e-05,4.815984158411712e-05,False,False
P5,28,1000,16.0,18.0,False,1.7489080529945374e-05,1.7489080529945374e-05,4.815984158411712e-05,False,False
P5,28,2000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,28,4000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,28,8000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,29,250,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,29,500,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,29,1000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,29,2000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,29,4000,18.0,18.0,True,0.0,0.0,0.0,False,False
P5,29,8000,18.0,18.0,True,0.0,0.0,0.0,False,False
